source_doc,senator_flag,senator_name,raw office,funding_year,fiscal_year,congress_number,reference_page,document_number,date_posted,start_date,end_date,description,salary_flag,amount,payee
113_sdoc25,0,,SGT @ ARMS - TECHNOLOGY DEVELOPMENT SERVICES Funding Year 1418 SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE,1418,,,371,V21400010208,9/2/14,6/2/14,6/30/14,EXT DEV SOFTWARE (EXPENDABLE),0,"$ 68,165.44",EVERGREEN SYSTEMS INC
113_sdoc25,0,,SGT @ ARMS - TECHNOLOGY DEVELOPMENT SERVICES Funding Year 1418 SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE,1418,,,371,V21400010292,9/2/14,7/1/14,7/31/14,EXT DEV SOFTWARE (EXPENDABLE),0,"$ 86,651.46",EVERGREEN SYSTEMS INC
113_sdoc25,0,,SGT @ ARMS - IT SUPPORT SERVICES Funding Year 1115 SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE,1115,,,299,V21400010445,9/11/14,4/1/14,4/30/14,EXT DEV SOFTWARE (EXPENDABLE),0,"$ 43,696.65",PROCENTRIX INC
113_sdoc25,0,,SGT @ ARMS - IT SUPPORT SERVICES Funding Year 1115 SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE,1115,,,299,V21400010447,9/11/14,1/3/14,1/3/14,EXT DEV SOFTWARE (EXPENDABLE),0,"$ 34,671.90",PROCENTRIX INC
113_sdoc25,0,,SGT @ ARMS - IT SUPPORT SERVICES Funding Year 1014 SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE,1014,,,289,V21400010593,9/16/14,7/1/14,7/31/14,EXT DEV SOFTWARE (EXPENDABLE),0,"$ 45,631.48",DELOITTE CONSULTING LLP
113_sdoc25,0,,SGT @ ARMS - CENTRAL OPERATIONS Funding Year 1317 SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE,1317,,,321,V21400010670,9/16/14,8/20/14,8/20/14,EXT DEV SOFTWARE (EXPENDABLE),0,"$ 17,640.00",AVANTI
113_sdoc25,0,,SGT @ ARMS - STAFF OFFICES Funding Year 1418 SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE,1418,,,362,V21400010744,9/18/14,5/24/14,6/27/14,EXT DEV SOFTWARE (EXPENDABLE),0,"$ 69,967.70",GENERAL DYNAMICS INFORMATION TECH INC
113_sdoc25,0,,SGT @ ARMS - STAFF OFFICES Funding Year 1418 SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE,1418,,,362,V21400010835,9/19/14,6/28/14,7/25/14,EXT DEV SOFTWARE (EXPENDABLE),0,"$ 48,497.01",GENERAL DYNAMICS INFORMATION TECH INC
113_sdoc25,0,,SGT @ ARMS - IT SUPPORT SERVICES Funding Year 1014 SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE,1014,,,289,V21400011020,9/29/14,8/20/14,9/3/14,EXT DEV SOFTWARE (EXPENDABLE),0,"$ 25,500.00",CREATIVENGINE CORPORATION
113_sdoc25,0,,SGT @ ARMS - IT SUPPORT SERVICES Funding Year 1014 SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE,1014,,,289,V21400011065,9/29/14,7/29/14,7/29/14,EXT DEV SOFTWARE (EXPENDABLE),0,"$ 5,400.00",GSL SOLUTIONS INC
113_sdoc25,0,,SGT @ ARMS - IT SUPPORT SERVICES Funding Year 1014 SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE,1014,,,289,V21400011115,9/29/14,8/1/14,8/31/14,EXT DEV SOFTWARE (EXPENDABLE),0,"$ 14,618.98",DELOITTE CONSULTING LLP
113_sdoc25,0,,SGT @ ARMS - IT SUPPORT SERVICES Funding Year 1115 SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE,1115,,,299,V21400011036,9/29/14,7/9/14,7/25/14,EXT DEV SOFTWARE (EXPENDABLE),0,$ 600.00,CREATIVENGINE CORPORATION
113_sdoc25,0,,SGT @ ARMS - STAFF OFFICES Funding Year 1115 SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE,1115,,,300,V21400011239,9/29/14,4/1/14,6/30/14,EXT DEV SOFTWARE (EXPENDABLE),0,"$ 5,468.00",CFO SOLUTIONS LLC
113_sdoc25,0,,SGT @ ARMS - TECHNOLOGY DEVELOPMENT SERVICES Funding Year 1317 SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE,1317,,,328,V21400011239,9/29/14,4/1/14,6/30/14,EXT DEV SOFTWARE (EXPENDABLE),0,"$ 2,896.00",CFO SOLUTIONS LLC
113_sdoc25,0,,SGT @ ARMS - TECHNOLOGY DEVELOPMENT SERVICES Funding Year 1317 SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE,1317,,,328,V21400011240,9/29/14,4/1/14,7/31/14,EXT DEV SOFTWARE (EXPENDABLE),0,"$ 24,480.00",CFO SOLUTIONS LLC
113_sdoc22,1,LAMAR ALEXANDER,SENATOR LAMAR ALEXANDER Funding Year 2014 SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,2014,,,370,DALE21400232,3/12/14,2/7/14,2/7/14,EXT DEV SOFTWARE (EXPENDABLE),0,$ 210.00,GSL SOLUTIONS INC
113_sdoc22,1,KELLY AYOTTE,SENATOR KELLY AYOTTE Funding Year 2014 SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,2014,,,392,DAYO21400359,1/15/14,1/2/14,1/2/14,EXT DEV SOFTWARE (EXPENDABLE),0,"$ 1,940.00",SYMPLICITY CORPORATION
113_sdoc22,1,TAMMY BALDWIN,SENATOR TAMMY BALDWIN Funding Year 2014 SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,2014,,,403,DBAL21400192,2/6/14,1/28/14,1/28/14,EXT DEV SOFTWARE (EXPENDABLE),0,"$ 4,350.00",CREATIVENGINE CORPORATION
113_sdoc22,1,JOHN BARRASSO,SENATOR JOHN BARRASSO Funding Year 2014 SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,2014,,,414,DBRS21400097,11/18/13,11/12/13,11/12/13,EXT DEV SOFTWARE (EXPENDABLE),0,$ 50.00,GSL SOLUTIONS INC
113_sdoc22,1,JOHN BARRASSO,SENATOR JOHN BARRASSO Funding Year 2014 SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,2014,,,414,DBRS21400233,1/29/14,1/21/14,1/21/14,EXT DEV SOFTWARE (EXPENDABLE),0,$ 768.00,DESKTOP SOLUTIONS INC
113_sdoc22,1,JOHN BARRASSO,SENATOR JOHN BARRASSO Funding Year 2014 SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,2014,,,414,DBRS21400338,3/26/14,3/18/14,3/18/14,EXT DEV SOFTWARE (EXPENDABLE),0,$ 49.59,JP MORGAN CHASE BANK NA
113_sdoc22,1,MARK BEGICH,SENATOR MARK BEGICH Funding Year 2014 SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,2014,,,433,DBEG21400082,1/29/14,1/21/14,1/21/14,EXT DEV SOFTWARE (EXPENDABLE),0,$ 768.00,LOCKHEED MARTIN DESKTOP SOLUTIONS INC
113_sdoc22,1,MARK BEGICH,SENATOR MARK BEGICH Funding Year 2014 SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,2014,,,433,DBEG21400083,1/30/14,1/21/14,1/21/14,EXT DEV SOFTWARE (EXPENDABLE),0,$ 996.00,DESKTOP SOLUTIONS INC
113_sdoc22,1,MARK BEGICH,SENATOR MARK BEGICH Funding Year 2014 SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,2014,,,433,DBEG21400118,2/26/14,1/2/14,1/2/14,EXT DEV SOFTWARE (EXPENDABLE),0,$ 833.51,LOCKHEED MARTIN DESKTOP SOLUTIONS INC
113_sdoc22,1,MICHAEL BENNET,SENATOR MICHAEL BENNET Funding Year 2014 SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,2014,,,446,DBNN21400299,3/25/14,1/28/14,2/27/14,EXT DEV SOFTWARE (EXPENDABLE),0,$ 207.99,JP MORGAN CHASE BANK NA
113_sdoc22,1,RICHARD BLUMENTHAL,SENATOR RICHARD BLUMENTHAL Funding Year 2014 SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,2014,,,459,DBLU21400097,1/23/14,1/1/14,12/31/14,EXT DEV SOFTWARE (EXPENDABLE),0,"$ 4,952.00",COMPUTERWORKS INC
113_sdoc22,1,SHERROD BROWN,SENATOR SHERROD BROWN Funding Year 2014 SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,2014,,,547,DBRN21400320,1/14/14,1/1/14,12/31/14,EXT DEV SOFTWARE (EXPENDABLE),0,"$ 6,600.00",COMPUTERWORKS INC
113_sdoc22,1,RICHARD BURR,SENATOR RICHARD BURR Funding Year 2014 SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,2014,,,556,DBRR21400055,12/2/13,11/12/13,11/12/13,EXT DEV SOFTWARE (EXPENDABLE),0,$ 550.00,GSL SOLUTIONS INC
113_sdoc22,1,SAXBY CHAMBLISS,SENATOR SAXBY CHAMBLISS Funding Year 2014 SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,2014,,,625,DCHM21400156,11/22/13,11/12/13,11/12/13,EXT DEV SOFTWARE (EXPENDABLE),0,$ 60.00,GSL SOLUTIONS INC
113_sdoc22,1,DANIEL R. COATS,SENATOR DANIEL R. COATS Funding Year 2014 SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,2014,,,645,DCOA21400271,3/12/14,10/30/13,12/20/13,EXT DEV SOFTWARE (EXPENDABLE),0,"$ 1,050.00",CREATIVENGINE CORPORATION
113_sdoc22,1,TOM COBURN,SENATOR TOM COBURN Funding Year 2014 SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,2014,,,659,DCOB21400207,2/19/14,2/7/14,2/7/14,EXT DEV SOFTWARE (EXPENDABLE),0,$ 60.00,GSL SOLUTIONS INC
113_sdoc22,1,SUSAN M. COLLINS,SENATOR SUSAN M. COLLINS Funding Year 2014 SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,2014,,,697,DCOL21400750,3/27/14,3/12/14,3/12/14,EXT DEV SOFTWARE (EXPENDABLE),0,$ 21.14,JP MORGAN CHASE BANK NA
113_sdoc22,1,CHRISTOPHER A. COONS,SENATOR CHRISTOPHER A. COONS Funding Year 2014 SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,2014,,,710,DCOO21400063,11/20/13,11/7/13,11/7/13,EXT DEV SOFTWARE (EXPENDABLE),0,$ 9.98,JP MORGAN CHASE BANK NA
113_sdoc22,1,BOB CORKER,SENATOR BOB CORKER Funding Year 2014 SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,2014,,,733,DCRK21400150,11/21/13,11/12/13,11/12/13,EXT DEV SOFTWARE (EXPENDABLE),0,$ 210.00,GSL SOLUTIONS INC
113_sdoc22,1,BOB CORKER,SENATOR BOB CORKER Funding Year 2014 SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,2014,,,733,DCRK21400541,3/14/14,3/4/14,3/4/14,EXT DEV SOFTWARE (EXPENDABLE),0,$ 690.00,GSL SOLUTIONS INC
113_sdoc22,1,TED CRUZ,SENATOR TED CRUZ Funding Year 2014 SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,2014,,,769,DCRU21400289,1/10/14,1/2/14,1/2/14,EXT DEV SOFTWARE (EXPENDABLE),0,"$ 3,152.63",SYMPLICITY CORPORATION
113_sdoc22,1,JOE DONNELLY,SENATOR JOE DONNELLY Funding Year 2014 SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,2014,,,792,DDON21400361,2/10/14,10/22/13,1/23/14,EXT DEV SOFTWARE (EXPENDABLE),0,$ 750.00,CREATIVENGINE CORPORATION
113_sdoc22,1,MICHAEL B. ENZI,SENATOR MICHAEL B. ENZI Funding Year 2014 SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,2014,,,814,DENZ21400059,11/21/13,11/12/13,11/12/13,EXT DEV SOFTWARE (EXPENDABLE),0,$ 270.00,GSL SOLUTIONS INC
113_sdoc22,1,MICHAEL B. ENZI,SENATOR MICHAEL B. ENZI Funding Year 2014 SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,2014,,,814,DENZ21400097,1/6/14,12/6/13,12/6/13,EXT DEV SOFTWARE (EXPENDABLE),0,$ 60.00,GSL SOLUTIONS INC
113_sdoc22,1,MICHAEL B. ENZI,SENATOR MICHAEL B. ENZI Funding Year 2014 SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,2014,,,814,DENZ21400162,1/22/14,1/7/14,1/7/14,EXT DEV SOFTWARE (EXPENDABLE),0,$ 90.00,GSL SOLUTIONS INC
113_sdoc22,1,JEFF FLAKE,SENATOR JEFF FLAKE Funding Year 2014 SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,2014,,,842,DFLA21400145,1/8/14,12/18/13,12/18/13,EXT DEV SOFTWARE (EXPENDABLE),0,$ 16.23,"BERRY,ELIZABETH C"
113_sdoc22,1,JEFF FLAKE,SENATOR JEFF FLAKE Funding Year 2014 SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,2014,,,842,DFLA21400309,3/31/14,2/26/14,2/26/14,EXT DEV SOFTWARE (EXPENDABLE),0,$ 30.00,GSL SOLUTIONS INC
113_sdoc22,1,LINDSEY GRAHAM,SENATOR LINDSEY GRAHAM Funding Year 2014 SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,2014,,,879,DGRH21400051,11/20/13,11/12/13,11/12/13,EXT DEV SOFTWARE (EXPENDABLE),0,$ 50.00,GSL SOLUTIONS INC
113_sdoc22,1,HEIDI HEITKAMP,SENATOR HEIDI HEITKAMP Funding Year 2014 SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,2014,,,941,DHET21400221,2/20/14,2/7/14,2/7/14,EXT DEV SOFTWARE (EXPENDABLE),0,$ 90.00,GSL SOLUTIONS INC
113_sdoc22,1,JOHN HOEVEN,SENATOR JOHN HOEVEN Funding Year 2014 SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,2014,,,964,DHOE21400155,3/27/14,2/7/14,2/7/14,EXT DEV SOFTWARE (EXPENDABLE),0,$ 510.00,GSL SOLUTIONS INC
113_sdoc22,1,MIKE JOHANNS,SENATOR MIKE JOHANNS Funding Year 2014 SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,2014,,,1028,DJHN21400032,11/15/13,11/12/13,11/12/13,EXT DEV SOFTWARE (EXPENDABLE),0,"$ 1,000.00",GSL SOLUTIONS INC
113_sdoc22,1,RON JOHNSON,SENATOR RON JOHNSON Funding Year 2014 SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,2014,,,1051,DJOR21400170,1/13/14,12/9/13,12/9/13,EXT DEV SOFTWARE (EXPENDABLE),0,"$ 2,200.00",MISTER SMITH MEDIA
113_sdoc22,1,PATRICK J. LEAHY,SENATOR PATRICK J. LEAHY Funding Year 2014 SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,2014,,,1141,DLEH21400160,1/31/14,1/21/14,1/21/14,EXT DEV SOFTWARE (EXPENDABLE),0,$ 996.00,DESKTOP SOLUTIONS INC
113_sdoc22,1,PATRICK J. LEAHY,SENATOR PATRICK J. LEAHY Funding Year 2014 SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,2014,,,1141,DLEH21400188,3/12/14,1/21/14,1/21/14,EXT DEV SOFTWARE (EXPENDABLE),0,$ 768.00,DESKTOP SOLUTIONS INC
113_sdoc22,1,CARL LEVIN,SENATOR CARL LEVIN Funding Year 2014 SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,2014,,,1159,DLEV21400135,1/28/14,10/1/13,12/31/13,EXT DEV SOFTWARE (EXPENDABLE),0,"$ 4,803.99",COMPUTERWORKS INC
113_sdoc22,1,"A. MITCHELL MCCONNELL, JR.","SENATOR A. MITCHELL MCCONNELL, JR. Funding Year 2014 SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT",2014,,,1213,DMCN21400116,12/16/13,1/1/14,12/31/14,EXT DEV SOFTWARE (EXPENDABLE),0,$ 91.00,WORLD SOFTWARE CORP
113_sdoc22,1,JERRY MORAN,SENATOR JERRY MORAN Funding Year 2014 SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,2014,,,1259,DMOR21400056,11/21/13,10/15/13,10/21/13,EXT DEV SOFTWARE (EXPENDABLE),0,$ 15.85,"LUND,TYLER J"
113_sdoc22,1,JERRY MORAN,SENATOR JERRY MORAN Funding Year 2014 SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,2014,,,1259,DMOR21400206,2/28/14,2/13/14,2/13/14,EXT DEV SOFTWARE (EXPENDABLE),0,$ 31.60,"HARDER,BRANDON J"
113_sdoc22,1,JERRY MORAN,SENATOR JERRY MORAN Funding Year 2014 SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,2014,,,1259,DMOR21400219,3/10/14,11/15/13,3/21/14,EXT DEV SOFTWARE (EXPENDABLE),0,$ 63.40,"LUND,TYLER J"
113_sdoc22,1,LISA MURKOWSKI,SENATOR LISA MURKOWSKI Funding Year 2014 SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,2014,,,1268,DMRK21400078,12/17/13,12/6/13,12/6/13,EXT DEV SOFTWARE (EXPENDABLE),0,$ 75.00,GSL SOLUTIONS INC
113_sdoc22,1,LISA MURKOWSKI,SENATOR LISA MURKOWSKI Funding Year 2014 SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,2014,,,1268,DMRK21400134,2/12/14,12/28/13,1/27/14,EXT DEV SOFTWARE (EXPENDABLE),0,$ 39.95,JP MORGAN CHASE BANK NA
113_sdoc22,1,BILL NELSON,SENATOR BILL NELSON Funding Year 2014 SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,2014,,,1308,DNES21400295,2/18/14,1/1/14,1/1/14,EXT DEV SOFTWARE (EXPENDABLE),0,"$ 26,252.00",COMPUTERWORKS INC
113_sdoc22,1,ROB PORTMAN,SENATOR ROB PORTMAN Funding Year 2014 SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,2014,,,1344,DPOR21400067,11/26/13,11/12/13,11/12/13,EXT DEV SOFTWARE (EXPENDABLE),0,$ 540.00,GSL SOLUTIONS INC
113_sdoc22,1,ROB PORTMAN,SENATOR ROB PORTMAN Funding Year 2014 SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,2014,,,1344,DPOR21400091,12/16/13,12/6/13,12/6/13,EXT DEV SOFTWARE (EXPENDABLE),0,$ 150.00,GSL SOLUTIONS INC
113_sdoc22,1,JAMES E. RISCH,SENATOR JAMES E. RISCH Funding Year 2014 SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,2014,,,1383,DRIS21400062,11/26/13,11/12/13,11/12/13,EXT DEV SOFTWARE (EXPENDABLE),0,$ 120.00,GSL SOLUTIONS INC
113_sdoc22,1,BRIAN SCHATZ,SENATOR BRIAN SCHATZ Funding Year 2014 SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,2014,,,1430,DSTZ21400074,1/28/14,10/28/13,11/27/13,EXT DEV SOFTWARE (EXPENDABLE),0,$ 299.99,JP MORGAN CHASE BANK NA
113_sdoc22,1,CHARLES E. SCHUMER,SENATOR CHARLES E. SCHUMER Funding Year 2014 SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,2014,,,1448,DSCH21400269,1/27/14,1/1/14,1/1/14,EXT DEV SOFTWARE (EXPENDABLE),0,"$ 23,400.00",COMPUTERWORKS INC
113_sdoc22,1,RICHARD C. SHELBY,SENATOR RICHARD C. SHELBY Funding Year 2014 SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,2014,,,1485,DSHE21400021,11/20/13,11/12/13,11/12/13,EXT DEV SOFTWARE (EXPENDABLE),0,$ 210.00,GSL SOLUTIONS INC
113_sdoc25,1,LAMAR ALEXANDER,SENATOR LAMAR ALEXANDER Funding Year 2014 SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,2014,,,392,DALE21400343,4/18/14,4/8/14,4/8/14,EXT DEV SOFTWARE (EXPENDABLE),0,$ 750.00,GSL SOLUTIONS INC
113_sdoc25,1,LAMAR ALEXANDER,SENATOR LAMAR ALEXANDER Funding Year 2014 SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,2014,,,392,DALE21400394,5/14/14,5/7/14,5/7/14,EXT DEV SOFTWARE (EXPENDABLE),0,$ 150.00,GSL SOLUTIONS INC
113_sdoc25,1,KELLY AYOTTE,SENATOR KELLY AYOTTE Funding Year 2014 SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,2014,,,418,DAYO21400739,6/4/14,5/1/14,4/30/15,EXT DEV SOFTWARE (EXPENDABLE),0,"$ 4,916.25",SYMPLICITY CORPORATION
113_sdoc25,1,KELLY AYOTTE,SENATOR KELLY AYOTTE Funding Year 2014 SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,2014,,,418,DAYO21400750,6/12/14,4/28/14,5/27/14,EXT DEV SOFTWARE (EXPENDABLE),0,"$ 1,800.00",JP MORGAN CHASE BANK NA
113_sdoc25,1,MARK BEGICH,SENATOR MARK BEGICH Funding Year 2014 SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,2014,,,461,CD2140000130,8/29/14,1/2/14,1/2/14,EXT DEV SOFTWARE (EXPENDABLE),0,-$ 833.51,LOCKHEED MARTIN DESKTOP SOLUTIONS INC
113_sdoc25,1,MARK BEGICH,SENATOR MARK BEGICH Funding Year 2014 SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,2014,,,461,DBEG21400264,7/7/14,3/4/14,3/4/14,EXT DEV SOFTWARE (EXPENDABLE),0,$ 150.00,GSL SOLUTIONS INC
113_sdoc25,1,JOHN BOOZMAN,SENATOR JOHN BOOZMAN Funding Year 2014 SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,2014,,,564,DBOO21401069,9/17/14,8/12/14,8/12/14,EXT DEV SOFTWARE (EXPENDABLE),0,$ 2.10,"TOLAR,HELEN W"
113_sdoc25,1,RICHARD BURR,SENATOR RICHARD BURR Funding Year 2014 SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,2014,,,617,DBRR21400353,7/7/14,4/28/14,5/27/14,EXT DEV SOFTWARE (EXPENDABLE),0,$ 143.88,JP MORGAN CHASE BANK NA
113_sdoc25,1,SAXBY CHAMBLISS,SENATOR SAXBY CHAMBLISS Funding Year 2014 SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,2014,,,703,DCHM21400709,5/2/14,1/21/14,1/21/14,EXT DEV SOFTWARE (EXPENDABLE),0,$ 768.00,DESKTOP SOLUTIONS INC
113_sdoc25,1,SAXBY CHAMBLISS,SENATOR SAXBY CHAMBLISS Funding Year 2014 SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,2014,,,703,DCHM21401302,9/25/14,9/5/14,9/5/14,EXT DEV SOFTWARE (EXPENDABLE),0,$ 30.00,GSL SOLUTIONS INC
113_sdoc25,1,TOM COBURN,SENATOR TOM COBURN Funding Year 2014 SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,2014,,,745,DCOB21400480,6/16/14,6/4/14,6/4/14,EXT DEV SOFTWARE (EXPENDABLE),0,$ 240.00,GSL SOLUTIONS INC
113_sdoc25,1,SUSAN M. COLLINS,SENATOR SUSAN M. COLLINS Funding Year 2014 SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,2014,,,781,DCOL21400881,4/28/14,4/12/14,4/12/14,EXT DEV SOFTWARE (EXPENDABLE),0,$ 21.14,JP MORGAN CHASE BANK NA
113_sdoc25,1,SUSAN M. COLLINS,SENATOR SUSAN M. COLLINS Funding Year 2014 SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,2014,,,781,DCOL21400989,5/23/14,5/12/14,5/12/14,EXT DEV SOFTWARE (EXPENDABLE),0,$ 21.14,JP MORGAN CHASE BANK NA
113_sdoc25,1,SUSAN M. COLLINS,SENATOR SUSAN M. COLLINS Funding Year 2014 SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,2014,,,781,DCOL21401153,6/30/14,6/12/14,6/12/14,EXT DEV SOFTWARE (EXPENDABLE),0,$ 21.14,JP MORGAN CHASE BANK NA
113_sdoc25,1,SUSAN M. COLLINS,SENATOR SUSAN M. COLLINS Funding Year 2014 SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,2014,,,781,DCOL21401252,7/24/14,7/12/14,7/12/14,EXT DEV SOFTWARE (EXPENDABLE),0,$ 21.14,JP MORGAN CHASE BANK NA
113_sdoc25,1,SUSAN M. COLLINS,SENATOR SUSAN M. COLLINS Funding Year 2014 SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,2014,,,781,DCOL21401364,8/26/14,8/12/14,8/12/14,EXT DEV SOFTWARE (EXPENDABLE),0,$ 21.14,JP MORGAN CHASE BANK NA
113_sdoc25,1,SUSAN M. COLLINS,SENATOR SUSAN M. COLLINS Funding Year 2014 SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,2014,,,781,DCOL21401472,9/30/14,9/12/14,9/12/14,EXT DEV SOFTWARE (EXPENDABLE),0,$ 21.14,JP MORGAN CHASE BANK NA
113_sdoc25,1,BOB CORKER,SENATOR BOB CORKER Funding Year 2014 SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,2014,,,823,DCRK21400705,4/11/14,4/8/14,4/8/14,EXT DEV SOFTWARE (EXPENDABLE),0,$ 60.00,GSL SOLUTIONS INC
113_sdoc25,1,BOB CORKER,SENATOR BOB CORKER Funding Year 2014 SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,2014,,,823,DCRK21400817,5/15/14,5/7/14,5/7/14,EXT DEV SOFTWARE (EXPENDABLE),0,$ 90.00,GSL SOLUTIONS INC
113_sdoc25,1,JOHN CORNYN,SENATOR JOHN CORNYN Funding Year 2014 SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,2014,,,837,DCRN21400333,4/18/14,4/8/14,4/8/14,EXT DEV SOFTWARE (EXPENDABLE),0,$ 90.00,GSL SOLUTIONS INC
113_sdoc25,1,JOHN CORNYN,SENATOR JOHN CORNYN Funding Year 2014 SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,2014,,,837,DCRN21400598,8/27/14,8/12/14,8/12/14,EXT DEV SOFTWARE (EXPENDABLE),0,$ 420.00,GSL SOLUTIONS INC
