source_doc,senator_flag,senator_name,raw office,funding_year,fiscal_year,congress_number,reference_page,document_number,date_posted,start_date,end_date,description,salary_flag,amount,payee
113_sdoc22,0,,SGT @ ARMS - IT SUPPORT SERVICES Funding Year 1115 SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE,1115,,,286,V21400003341,2/10/14,1/1/13,12/31/13,SOFTWARE MAINTENANCE,0,$ 660.00,DESKTOP SOLUTIONS INC
113_sdoc22,0,,SGT @ ARMS - IT SUPPORT SERVICES Funding Year 1115 SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE,1115,,,287,V21400003353,2/10/14,1/1/13,12/31/13,SOFTWARE MAINTENANCE,0,$ 660.00,DESKTOP SOLUTIONS INC
113_sdoc22,0,,SGT @ ARMS - IT SUPPORT SERVICES Funding Year 1115 SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE,1115,,,287,V21400003374,2/10/14,10/17/13,10/17/13,SOFTWARE MAINTENANCE,0,"$ 3,621.96",GENERAL DYNAMICS INFORMATION TECH INC
113_sdoc22,0,,SGT @ ARMS - IT SUPPORT SERVICES Funding Year 1317 SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE,1317,,,315,V21400003337,2/10/14,1/1/13,12/31/13,SOFTWARE MAINTENANCE,0,$ 660.00,DESKTOP SOLUTIONS INC
113_sdoc22,0,,SGT @ ARMS - IT SUPPORT SERVICES Funding Year 1317 SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE,1317,,,315,V21400003419,2/10/14,1/1/13,12/31/13,SOFTWARE MAINTENANCE,0,"$ 1,663.00",SYMPLICITY CORPORATION
113_sdoc22,0,,SGT @ ARMS - IT SUPPORT SERVICES Funding Year 1317 SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE,1317,,,315,V21400003429,2/10/14,1/1/13,12/31/13,SOFTWARE MAINTENANCE,0,"$ 1,663.00",SYMPLICITY CORPORATION
113_sdoc22,0,,SGT @ ARMS - TECHNOLOGY DEVELOPMENT SERVICES Funding Year 1418 SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE,1418,,,349,V21400003503,2/10/14,11/20/13,11/20/13,SOFTWARE MAINTENANCE,0,"$ 12,764.14",IMPRES TECHNOLOGY SOLUTIONS INC
113_sdoc22,0,,SGT @ ARMS - TECHNOLOGY DEVELOPMENT SERVICES Funding Year 1418 SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE,1418,,,350,V21400003620,2/12/14,1/1/14,1/31/14,SOFTWARE MAINTENANCE,0,$ 717.44,HEWLETT PACKARD COMPANY
113_sdoc22,0,,SGT @ ARMS - IT SUPPORT SERVICES Funding Year 1115 SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE,1115,,,287,V21400003656,2/18/14,1/1/13,12/31/13,SOFTWARE MAINTENANCE,0,$ 660.00,DESKTOP SOLUTIONS INC
113_sdoc22,0,,SGT @ ARMS - IT SUPPORT SERVICES Funding Year 1115 SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE,1115,,,287,V21400003751,2/18/14,2/3/14,2/3/14,SOFTWARE MAINTENANCE,0,"$ 6,300.00",CREATIVENGINE CORPORATION
113_sdoc22,0,,SGT @ ARMS - CAPITOL DIVISION Funding Year 1418 SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE,1418,,,336,V21400003647,2/18/14,11/4/13,11/4/13,SOFTWARE MAINTENANCE,0,"$ 2,566.16",K2 AUDIO LLC
113_sdoc22,0,,SGT @ ARMS - TECHNOLOGY DEVELOPMENT SERVICES Funding Year 1418 SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE,1418,,,350,V21400003750,2/18/14,1/1/14,10/31/14,SOFTWARE MAINTENANCE,0,"$ 112,361.22",IMPRES TECHNOLOGY SOLUTIONS INC
113_sdoc22,0,,SGT @ ARMS - IT SUPPORT SERVICES Funding Year 1115 SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE,1115,,,287,V21400003520,2/20/14,1/1/13,12/31/13,SOFTWARE MAINTENANCE,0,$ 660.00,DESKTOP SOLUTIONS INC
113_sdoc22,0,,SGT @ ARMS - IT SUPPORT SERVICES Funding Year 1317 SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE,1317,,,315,V21400003722,2/20/14,7/8/13,12/19/13,SOFTWARE MAINTENANCE,0,"$ 4,050.00",CREATIVENGINE CORPORATION
113_sdoc22,0,,SGT @ ARMS - CENTRAL OPERATIONS Funding Year 1418 SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE,1418,,,331,V21400003769,2/20/14,10/1/13,9/30/14,SOFTWARE MAINTENANCE,0,$ 840.00,MERIDIAN IMAGING SOLUTIONS
113_sdoc22,0,,SGT @ ARMS - IT SUPPORT SERVICES Funding Year 1216 SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE,1216,,,295,V21400003814,2/21/14,10/1/13,12/27/13,SOFTWARE MAINTENANCE,0,"$ 2,218.65",GENERAL DYNAMICS INFORMATION TECH INC
113_sdoc22,0,,SGT @ ARMS - TECHNOLOGY DEVELOPMENT SERVICES Funding Year 1216 SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE,1216,,,302,V21400003781,2/26/14,1/1/14,1/31/14,SOFTWARE MAINTENANCE,0,$ 487.00,IBM CORPORATION
113_sdoc22,0,,SGT @ ARMS - IT SUPPORT SERVICES Funding Year 1418 SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE,1418,,,339,V21400003940,2/28/14,1/5/14,2/18/14,SOFTWARE MAINTENANCE,0,"$ 4,001.08",ESNA TECHNOLOGIES INC
113_sdoc22,0,,SGT @ ARMS - IT SUPPORT SERVICES Funding Year 1115 SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE,1115,,,287,V21400004002,3/4/14,10/16/13,1/29/14,SOFTWARE MAINTENANCE,0,"$ 3,150.00",CREATIVENGINE CORPORATION
113_sdoc22,0,,SGT @ ARMS - CENTRAL OPERATIONS Funding Year 1418 SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE,1418,,,331,V21400003955,3/4/14,4/1/14,3/31/15,SOFTWARE MAINTENANCE,0,"$ 2,882.88",ASURE SOFTWARE INC
113_sdoc22,0,,SGT @ ARMS - TECHNOLOGY DEVELOPMENT SERVICES Funding Year 1418 SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE,1418,,,350,V21400003996,3/4/14,1/1/14,12/31/14,SOFTWARE MAINTENANCE,0,$ 948.00,MILANO SYSTEMS
113_sdoc22,0,,SGT @ ARMS - STAFF OFFICES Funding Year 1418 SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE,1418,,,345,V21400003912,3/5/14,10/1/13,9/30/14,SOFTWARE MAINTENANCE,0,"$ 9,062.97",EXPERT CHOICE INC
113_sdoc22,0,,SGT @ ARMS - TECHNOLOGY DEVELOPMENT SERVICES Funding Year 1418 SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE,1418,,,350,V21400004017,3/5/14,2/1/14,2/28/14,SOFTWARE MAINTENANCE,0,"$ 24,539.00",CARAHSOFT TECHNOLOGY CORP
113_sdoc22,0,,SGT @ ARMS - IT SUPPORT SERVICES Funding Year 1014 SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE,1014,,,279,V21400004019,3/10/14,11/1/12,11/30/12,SOFTWARE MAINTENANCE,0,"$ 1,004.00",ICONSTITUENT LLC
113_sdoc22,0,,SGT @ ARMS - IT SUPPORT SERVICES Funding Year 1115 SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE,1115,,,287,V21400004100,3/10/14,1/1/14,12/31/14,SOFTWARE MAINTENANCE,0,"$ 89,000.00",COMMUNICATIONS ENGINEERING INC
113_sdoc22,0,,SGT @ ARMS - IT SUPPORT SERVICES Funding Year 1115 SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE,1115,,,287,V21400004174,3/10/14,1/1/13,12/31/13,SOFTWARE MAINTENANCE,0,$ 660.00,DESKTOP SOLUTIONS INC
113_sdoc22,0,,SGT @ ARMS - IT SUPPORT SERVICES Funding Year 1216 SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE,1216,,,295,V21400004100,3/10/14,1/1/14,12/31/14,SOFTWARE MAINTENANCE,0,"$ 75,831.72",COMMUNICATIONS ENGINEERING INC
113_sdoc22,0,,SGT @ ARMS - TECHNOLOGY DEVELOPMENT SERVICES Funding Year 1216 SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE,1216,,,302,V21400004159,3/10/14,10/1/13,1/31/14,SOFTWARE MAINTENANCE,0,"$ 3,978.34",IBM CORPORATION
113_sdoc22,0,,SGT @ ARMS - IT SUPPORT SERVICES Funding Year 1317 SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE,1317,,,315,V21400004102,3/10/14,9/27/13,1/13/14,SOFTWARE MAINTENANCE,0,"$ 3,150.00",CREATIVENGINE CORPORATION
113_sdoc22,0,,SGT @ ARMS - TECHNOLOGY DEVELOPMENT SERVICES Funding Year 1418 SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE,1418,,,350,V21400004173,3/10/14,3/20/14,3/20/15,SOFTWARE MAINTENANCE,0,"$ 1,245.00",DYNAMSOFT CORPORATION
113_sdoc22,0,,SGT @ ARMS - IT SUPPORT SERVICES Funding Year 1317 SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE,1317,,,315,V21400004175,3/12/14,12/1/13,12/31/13,SOFTWARE MAINTENANCE,0,$ 928.86,PROCENTRIX INC
113_sdoc22,0,,SGT @ ARMS - IT SUPPORT SERVICES Funding Year 1317 SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE,1317,,,315,V21400004176,3/12/14,1/1/14,1/31/14,SOFTWARE MAINTENANCE,0,$ 928.86,PROCENTRIX INC
113_sdoc22,0,,SGT @ ARMS - CAPITOL DIVISION Funding Year 1418 SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE,1418,,,337,V21400004289,3/12/14,1/1/14,2/21/14,SOFTWARE MAINTENANCE,0,$ 247.50,K2 AUDIO LLC
113_sdoc22,0,,SGT @ ARMS - IT SUPPORT SERVICES Funding Year 1418 SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE,1418,,,340,V21400004309,3/12/14,1/1/14,1/31/14,SOFTWARE MAINTENANCE,0,"$ 38,211.00",COMPUTERWORKS INC
113_sdoc22,0,,SGT @ ARMS - TECHNOLOGY DEVELOPMENT SERVICES Funding Year 1418 SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE,1418,,,350,V21400004306,3/12/14,2/1/14,1/31/15,SOFTWARE MAINTENANCE,0,"$ 2,196.00",IMPRES TECHNOLOGY SOLUTIONS INC
113_sdoc22,0,,SGT @ ARMS - TECHNOLOGY DEVELOPMENT SERVICES Funding Year 1418 SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE,1418,,,350,V21400004324,3/12/14,4/1/14,3/31/15,SOFTWARE MAINTENANCE,0,"$ 6,120.00",CG4 SOLUTIONS INC
113_sdoc22,0,,SGT @ ARMS - TECHNOLOGY DEVELOPMENT SERVICES Funding Year 1418 SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE,1418,,,350,V21400004327,3/12/14,2/1/14,1/31/15,SOFTWARE MAINTENANCE,0,"$ 34,515.00",EMERGENT LLC
113_sdoc22,0,,SGT @ ARMS - IT SUPPORT SERVICES Funding Year 0913 SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE,913,,,274,V21400004445,3/18/14,2/25/14,2/25/14,SOFTWARE MAINTENANCE,0,$ 125.00,GSL SOLUTIONS INC
113_sdoc22,0,,SGT @ ARMS - IT SUPPORT SERVICES Funding Year 1115 SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE,1115,,,287,V21400004153,3/18/14,1/1/14,12/31/14,SOFTWARE MAINTENANCE,0,"$ 74,000.00",COMMUNICATIONS ENGINEERING INC
113_sdoc22,0,,SGT @ ARMS - IT SUPPORT SERVICES Funding Year 1216 SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE,1216,,,295,V21400004153,3/18/14,1/1/14,12/31/14,SOFTWARE MAINTENANCE,0,"$ 121,121.00",COMMUNICATIONS ENGINEERING INC
113_sdoc22,0,,SGT @ ARMS - IT SUPPORT SERVICES Funding Year 1317 SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE,1317,,,315,V21400004165,3/18/14,1/1/13,12/31/13,SOFTWARE MAINTENANCE,0,$ 660.00,DESKTOP SOLUTIONS INC
113_sdoc22,0,,SGT @ ARMS - IT SUPPORT SERVICES Funding Year 1317 SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE,1317,,,315,V21400004167,3/18/14,1/1/13,12/31/13,SOFTWARE MAINTENANCE,0,$ 660.00,DESKTOP SOLUTIONS INC
113_sdoc22,0,,SGT @ ARMS - STAFF OFFICES Funding Year 1317 SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE,1317,,,325,V21400004593,3/18/14,9/30/13,9/29/14,SOFTWARE MAINTENANCE,0,"$ 6,027.85",MICRO FOCUS US INC
113_sdoc22,0,,SGT @ ARMS - TECHNOLOGY DEVELOPMENT SERVICES Funding Year 1418 SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE,1418,,,350,V21400004457,3/18/14,1/12/14,1/11/15,SOFTWARE MAINTENANCE,0,"$ 21,113.22",SAP PUBLIC SERVICES INC
113_sdoc22,0,,SGT @ ARMS - TECHNOLOGY DEVELOPMENT SERVICES Funding Year 1418 SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE,1418,,,350,V21400004466,3/18/14,3/1/14,2/28/15,SOFTWARE MAINTENANCE,0,"$ 2,263.00",PRISM SOFTWARE CORPORATION
113_sdoc22,0,,SGT @ ARMS - TECHNOLOGY DEVELOPMENT SERVICES Funding Year 1418 SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE,1418,,,350,V21400004525,3/19/14,11/22/13,11/22/13,SOFTWARE MAINTENANCE,0,"$ 41,462.40",GENERAL DYNAMICS INFORMATION TECH INC
113_sdoc22,0,,SGT @ ARMS - IT SUPPORT SERVICES Funding Year 1418 SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE,1418,,,340,V21400004447,3/20/14,2/1/14,2/28/14,SOFTWARE MAINTENANCE,0,"$ 41,589.00",COMPUTERWORKS INC
113_sdoc22,0,,SGT @ ARMS - TECHNOLOGY DEVELOPMENT SERVICES Funding Year 1418 SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE,1418,,,350,V21400004449,3/20/14,1/7/14,1/6/15,SOFTWARE MAINTENANCE,0,"$ 6,926.84",CARAHSOFT TECHNOLOGY CORP
113_sdoc22,0,,SGT @ ARMS - IT SUPPORT SERVICES Funding Year 1418 SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE,1418,,,340,V21400004611,3/21/14,1/1/14,1/31/14,SOFTWARE MAINTENANCE,0,"$ 174,802.00",DESKTOP SOLUTIONS INC
113_sdoc22,0,,SGT @ ARMS - IT SUPPORT SERVICES Funding Year 1418 SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE,1418,,,340,V21400004612,3/21/14,1/1/14,1/31/14,SOFTWARE MAINTENANCE,0,"$ 65,363.00",ICONSTITUENT LLC
113_sdoc22,0,,SGT @ ARMS - IT SUPPORT SERVICES Funding Year 1418 SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE,1418,,,340,V21400004613,3/21/14,2/1/14,2/28/14,SOFTWARE MAINTENANCE,0,"$ 63,858.00",ICONSTITUENT LLC
113_sdoc22,0,,SGT @ ARMS - TECHNOLOGY DEVELOPMENT SERVICES Funding Year 1418 SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE,1418,,,350,V21400004606,3/21/14,2/1/14,2/28/14,SOFTWARE MAINTENANCE,0,$ 717.44,HEWLETT PACKARD COMPANY
113_sdoc22,0,,SGT @ ARMS - TECHNOLOGY DEVELOPMENT SERVICES Funding Year 1216 SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE,1216,,,302,V21400004667,3/26/14,2/1/14,2/28/14,SOFTWARE MAINTENANCE,0,$ 994.59,IBM CORPORATION
113_sdoc22,0,,SGT @ ARMS - TECHNOLOGY DEVELOPMENT SERVICES Funding Year 1216 SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE,1216,,,302,V21400004668,3/26/14,2/1/14,2/28/14,SOFTWARE MAINTENANCE,0,$ 487.00,IBM CORPORATION
113_sdoc22,0,,SGT @ ARMS - IT SUPPORT SERVICES Funding Year 1418 SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE,1418,,,340,V21400004669,3/26/14,2/1/14,2/28/14,SOFTWARE MAINTENANCE,0,"$ 174,819.00",DESKTOP SOLUTIONS INC
113_sdoc22,0,,SGT @ ARMS - TECHNOLOGY DEVELOPMENT SERVICES Funding Year 1115 SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE,1115,,,291,V21400004745,3/27/14,7/31/11,1/31/15,SOFTWARE MAINTENANCE,0,"$ 7,111.95",AWARE INC
113_sdoc22,0,,SGT @ ARMS - IT SUPPORT SERVICES Funding Year 1418 SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE,1418,,,340,V21400004862,3/27/14,2/1/14,2/28/14,SOFTWARE MAINTENANCE,0,"$ 62,958.00",SYMPLICITY CORPORATION
113_sdoc22,0,,SGT @ ARMS - TECHNOLOGY DEVELOPMENT SERVICES Funding Year 1418 SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE,1418,,,350,V21400004745,3/27/14,7/31/11,1/31/15,SOFTWARE MAINTENANCE,0,"$ 3,895.97",AWARE INC
113_sdoc22,0,,SGT @ ARMS - TECHNOLOGY DEVELOPMENT SERVICES Funding Year 1418 SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE,1418,,,350,V21400004800,3/27/14,3/1/14,3/31/14,SOFTWARE MAINTENANCE,0,"$ 24,539.00",CARAHSOFT TECHNOLOGY CORP
113_sdoc22,0,,SGT @ ARMS - IT SUPPORT SERVICES Funding Year 1014 SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE,1014,,,279,V21400004847,3/28/14,12/1/13,3/31/14,SOFTWARE MAINTENANCE,0,"$ 11,816.00",SYMPLICITY CORPORATION
113_sdoc22,0,,SGT @ ARMS - IT SUPPORT SERVICES Funding Year 1115 SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE,1115,,,287,V21400004863,3/28/14,1/1/13,12/31/13,SOFTWARE MAINTENANCE,0,"$ 10,311.00",ICONSTITUENT LLC
113_sdoc22,0,,SGT @ ARMS - IT SUPPORT SERVICES Funding Year 1418 SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE,1418,,,340,V21400004846,3/28/14,3/1/14,3/31/14,SOFTWARE MAINTENANCE,0,"$ 6,580.00",SYMPLICITY CORPORATION
113_sdoc25,0,,SGT @ ARMS - TECHNOLOGY DEVELOPMENT SERVICES Funding Year 1317 SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE,1317,,,327,V21400005105,4/2/14,9/29/13,10/26/13,SOFTWARE MAINTENANCE,0,"$ 140,505.30",DELOITTE CONSULTING LLP
113_sdoc25,0,,SGT @ ARMS - TECHNOLOGY DEVELOPMENT SERVICES Funding Year 1317 SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE,1317,,,327,V21400005106,4/2/14,11/24/13,12/21/13,SOFTWARE MAINTENANCE,0,"$ 213,226.39",DELOITTE CONSULTING LLP
113_sdoc25,0,,SGT @ ARMS - TECHNOLOGY DEVELOPMENT SERVICES Funding Year 1317 SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE,1317,,,327,V21400005107,4/2/14,12/22/13,1/18/14,SOFTWARE MAINTENANCE,0,"$ 202,999.99",DELOITTE CONSULTING LLP
113_sdoc25,0,,SGT @ ARMS - IT SUPPORT SERVICES Funding Year 1418 SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE,1418,,,346,V21400004963,4/2/14,1/1/14,1/31/14,SOFTWARE MAINTENANCE,0,"$ 62,958.00",SYMPLICITY CORPORATION
113_sdoc25,0,,SGT @ ARMS - TECHNOLOGY DEVELOPMENT SERVICES Funding Year 1418 SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE,1418,,,366,V21400005086,4/2/14,1/1/14,12/31/14,SOFTWARE MAINTENANCE,0,"$ 10,969.68",CARAHSOFT TECHNOLOGY CORP
113_sdoc25,0,,SGT @ ARMS - TECHNOLOGY DEVELOPMENT SERVICES Funding Year 0812 SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE,812,,,280,V21400005104,4/4/14,9/1/13,9/30/13,SOFTWARE MAINTENANCE,0,"$ 109,976.96",DELOITTE CONSULTING LLP
113_sdoc25,0,,SGT @ ARMS - IT SUPPORT SERVICES Funding Year 1418 SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE,1418,,,346,V21400005056,4/4/14,12/20/13,12/20/13,SOFTWARE MAINTENANCE,0,"$ 1,146.00",GENERAL DYNAMICS INFORMATION TECH INC
113_sdoc25,0,,SGT @ ARMS - IT SUPPORT SERVICES Funding Year 1216 SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE,1216,,,305,V21400005162,4/9/14,12/1/12,12/31/12,SOFTWARE MAINTENANCE,0,$ 834.25,ICONSTITUENT LLC
113_sdoc25,0,,SGT @ ARMS - IT SUPPORT SERVICES Funding Year 1317 SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE,1317,,,323,V21400005167,4/9/14,1/1/13,4/30/13,SOFTWARE MAINTENANCE,0,"$ 3,437.00",ICONSTITUENT LLC
113_sdoc25,0,,SGT @ ARMS - IT SUPPORT SERVICES Funding Year 1418 SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE,1418,,,346,V21400005130,4/9/14,2/6/14,2/6/14,SOFTWARE MAINTENANCE,0,"$ 12,715.00",AVID SYSTEMS
113_sdoc25,0,,SGT @ ARMS - TECHNOLOGY DEVELOPMENT SERVICES Funding Year 1418 SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE,1418,,,366,V21400005275,4/9/14,3/5/14,3/5/14,SOFTWARE MAINTENANCE,0,"$ 1,346.10",IMMIX TECHNOLOGY INC
113_sdoc25,0,,SGT @ ARMS - CAPITOL DIVISION Funding Year 1418 SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE,1418,,,342,V21400005456,4/10/14,2/22/14,3/21/14,SOFTWARE MAINTENANCE,0,"$ 4,196.25",K2 AUDIO LLC
113_sdoc25,0,,SGT @ ARMS - IT SUPPORT SERVICES Funding Year 1418 SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE,1418,,,346,V21400005395,4/10/14,3/1/14,3/31/14,SOFTWARE MAINTENANCE,0,"$ 41,589.00",COMPUTERWORKS INC
113_sdoc25,0,,SGT @ ARMS - IT SUPPORT SERVICES Funding Year 1418 SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE,1418,,,346,V21400005459,4/10/14,3/1/14,3/31/14,SOFTWARE MAINTENANCE,0,"$ 63,858.00",ICONSTITUENT LLC
113_sdoc25,0,,SGT @ ARMS - TECHNOLOGY DEVELOPMENT SERVICES Funding Year 1418 SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE,1418,,,366,V21400005425,4/10/14,3/1/14,3/31/14,SOFTWARE MAINTENANCE,0,$ 717.44,HEWLETT PACKARD COMPANY
113_sdoc25,0,,SGT @ ARMS - TECHNOLOGY DEVELOPMENT SERVICES Funding Year 1418 SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE,1418,,,366,V21400005453,4/10/14,1/1/14,3/31/14,SOFTWARE MAINTENANCE,0,"$ 1,962.44",DLT SOLUTIONS INC
113_sdoc25,0,,SGT @ ARMS - IT SUPPORT SERVICES Funding Year 1216 SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE,1216,,,305,V21400005535,4/14/14,1/1/14,3/31/14,SOFTWARE MAINTENANCE,0,"$ 2,655.00",ICONSTITUENT LLC
113_sdoc25,0,,SGT @ ARMS - IT SUPPORT SERVICES Funding Year 1317 SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE,1317,,,323,V21400005394,4/14/14,11/9/13,12/31/13,SOFTWARE MAINTENANCE,0,"$ 1,464.00",ICONSTITUENT LLC
113_sdoc25,0,,SGT @ ARMS - CENTRAL OPERATIONS Funding Year 1418 SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE,1418,,,332,V21400005554,4/14/14,4/1/14,9/30/14,SOFTWARE MAINTENANCE,0,$ 450.00,VERSIVO INC
113_sdoc25,0,,SGT @ ARMS - IT SUPPORT SERVICES Funding Year 1418 SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE,1418,,,346,V21400005475,4/14/14,3/1/14,3/31/14,SOFTWARE MAINTENANCE,0,"$ 63,731.00",SYMPLICITY CORPORATION
113_sdoc25,0,,SGT @ ARMS - IT SUPPORT SERVICES Funding Year 1418 SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE,1418,,,346,V21400005493,4/14/14,1/1/14,3/31/14,SOFTWARE MAINTENANCE,0,"$ 35,000.00",BERMAN DATABASE SYSTEMS INC
113_sdoc25,0,,SGT @ ARMS - IT SUPPORT SERVICES Funding Year 1418 SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE,1418,,,346,V21400005518,4/14/14,1/30/14,1/30/14,SOFTWARE MAINTENANCE,0,"$ 2,827.50",GENERAL DYNAMICS INFORMATION TECH INC
113_sdoc25,0,,SGT @ ARMS - STAFF OFFICES Funding Year 1418 SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE,1418,,,360,V21400005335,4/14/14,4/1/14,3/31/15,SOFTWARE MAINTENANCE,0,"$ 19,200.00",ACCELLION INC
113_sdoc25,0,,SGT @ ARMS - IT SUPPORT SERVICES Funding Year 1014 SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE,1014,,,288,V21400005559,4/15/14,1/1/14,3/31/14,SOFTWARE MAINTENANCE,0,"$ 2,655.00",ICONSTITUENT LLC
113_sdoc25,0,,SGT @ ARMS - IT SUPPORT SERVICES Funding Year 1115 SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE,1115,,,295,V21400005513,4/15/14,2/1/14,1/31/15,SOFTWARE MAINTENANCE,0,"$ 4,398.75",SYMPLICITY CORPORATION
113_sdoc25,0,,SGT @ ARMS - IT SUPPORT SERVICES Funding Year 0913 SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE,913,,,283,V21400005691,4/17/14,1/30/14,1/30/14,SOFTWARE MAINTENANCE,0,$ 30.00,GSL SOLUTIONS INC
113_sdoc25,0,,SGT @ ARMS - IT SUPPORT SERVICES Funding Year 1216 SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE,1216,,,305,V21400005754,4/17/14,1/1/14,3/31/14,SOFTWARE MAINTENANCE,0,"$ 2,655.00",ICONSTITUENT LLC
113_sdoc25,0,,SGT @ ARMS - TECHNOLOGY DEVELOPMENT SERVICES Funding Year 1418 SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE,1418,,,367,V21400005787,4/17/14,4/4/14,4/4/14,SOFTWARE MAINTENANCE,0,"$ 4,023.00",COMPONENTONE LLC
113_sdoc25,0,,SGT @ ARMS - IT SUPPORT SERVICES Funding Year 1216 SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE,1216,,,305,V21400005676,4/18/14,1/1/14,3/31/14,SOFTWARE MAINTENANCE,0,"$ 2,655.00",ICONSTITUENT LLC
113_sdoc25,0,,SGT @ ARMS - IT SUPPORT SERVICES Funding Year 1418 SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE,1418,,,346,V21400005681,4/18/14,3/1/14,3/31/14,SOFTWARE MAINTENANCE,0,"$ 174,819.00",DESKTOP SOLUTIONS INC
